index_id	source_id	source_file	source_sha256	source_role	unit_kind	locator	raw_match_line	text_quality	quote_anchor_ready	status	disposition	reason	note
SRC-0165	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	2.23	382	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0166	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	2.24	399	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0167	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	2.25	402	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0168	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.1.1	413	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0169	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.1.2	419	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0170	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.1.3	436	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0171	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.1.4	452	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0172	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.1.5	467	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0173	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.1.6	482	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0174	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.1.7	497	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0175	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.2.1	810	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0176	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.2.2	817	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0177	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.2.3	833	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0178	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.2.4	847	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0179	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.2.5	874	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0180	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.3.1	1395	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0181	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.3.2	1400	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0182	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.3.3	1415	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0183	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.3.4	1433	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0184	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.3.5	1461	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0185	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.4.1	2495	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0186	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.4.2	2499	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0187	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.4.3	2503	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0188	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.4.4	2510	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0189	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.4.5	2513	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0190	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.4.6	2535	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0191	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.4.7	2543	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0192	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.4.8	2557	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0193	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.4.9	2565	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0194	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.4.10	2569	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0195	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	3.4.11	2573	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0196	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	4.1	2582	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0197	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	4.2	2588	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0198	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	4.3	2619	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0199	fstec-vulnerability-analysis-2025	fstec-vulnerability-analysis-2025.pdf	10582e21bd4f9af52820b79df3e81b5639491c6936d0df196d2647add4d10d3f	transitive-process	main-numbered-clause	4.4	2627	recovered-glyph-map-v1	YES	CLOSED	organizational	Требование адресовано процессу анализа защищенности и взаимодействию заказчика и исполнителя и не выражается в проверяемой конфигурации операционной системы.	Gate-1 quote block lifted by glyph-ID recovery v1 (RECOVERY-MANIFEST.tsv). | Quote-anchor text source: sources/recovered-v1/norm-v1/fstec-vulnerability-analysis-2025.txt
SRC-0200	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	1.1	52	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0201	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	1.2	57	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0202	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	1.3	66	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0203	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	1.4	81	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0204	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	1.5	90	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0205	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	1.6	94	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0206	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	1.7	111	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0207	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	2.1	117	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0208	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	figure	figure:2.1	141	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Process diagram retained for semantic review; not auto-converted to a control.
SRC-0209	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	2.2	162	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0210	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	2.3	168	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0211	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	2.4	191	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0212	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	figure	figure:2.2	200	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Process diagram retained for semantic review; not auto-converted to a control.
SRC-0213	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	table	table:2.1	218	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Structural table retained for semantic review; not auto-converted to a control.
SRC-0214	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	3.1	592	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0215	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	3.2	612	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0216	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	figure	figure:3.1	624	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Process diagram retained for semantic review; not auto-converted to a control.
SRC-0217	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	table	table:3.1	630	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Structural table retained for semantic review; not auto-converted to a control.
SRC-0218	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	3.3	733	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0219	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	4.1	747	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0220	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	4.2	750	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0221	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	table	table:4.1	752	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Structural table retained for semantic review; not auto-converted to a control.
SRC-0222	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	4.3	823	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
